online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
157.5570000000,178.3880000000,107.9740000000,3.1710000000,2.5420000000,1.2850000000,2.7510000000,2.2570000000,1.1660000000,3.1570000000,2.6350000000,2.7560000000,2.8980000000,2.6220000000,14.2210000000,690.4220000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2290.9320000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1107.6200000000,1094.6190000000,0.0040000000,1183.3110000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,1.0772851161,1.0772851161
157.7720000000,177.5210000000,107.5540000000,3.1750000000,2.5410000000,1.1470000000,2.8500000000,2.2570000000,1.1500000000,3.2430000000,2.5610000000,2.8200000000,2.9450000000,2.6690000000,14.2560000000,685.5130000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2277.4700000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1100.0000000000,1085.0430000000,0.0020000000,1177.4680000000,98545454,96449301,49956,49956,96945321,94848144,96945321,92750967,0,0,1600133,1601157,0.9918679733,0.9918679733
159.2880000000,177.7800000000,107.8820000000,3.1260000000,2.5910000000,1.1330000000,2.8090000000,2.3480000000,1.1690000000,3.0940000000,2.5960000000,2.8050000000,2.8990000000,2.4890000000,14.1380000000,688.2550000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2315.3290000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1133.2930000000,1119.8030000000,0.0040000000,1182.0330000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8750500748,0.8750500748
157.8220000000,179.4930000000,107.4380000000,3.0950000000,2.4800000000,1.1730000000,2.7170000000,2.3230000000,1.1460000000,3.2890000000,2.5350000000,2.6970000000,3.0560000000,2.4130000000,14.1250000000,687.9220000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2225.4650000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1044.2560000000,1030.7530000000,0.0020000000,1181.2060000000,98545454,92254947,49956,49956,96945321,90653790,96945321,90653790,0,0,1600133,1601157,0.9479926977,0.9479926977
159.2950000000,179.2260000000,108.6620000000,3.2700000000,2.5230000000,1.1630000000,2.8200000000,2.3900000000,1.1860000000,3.1220000000,2.6280000000,2.8010000000,2.8760000000,2.6370000000,14.2520000000,685.5840000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2258.4480000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1076.3750000000,1063.1160000000,0.0040000000,1182.0700000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,1.0868087609,1.0868087609
159.1020000000,181.3740000000,111.1080000000,3.2490000000,2.5480000000,1.2060000000,2.7330000000,2.3080000000,1.1500000000,3.1780000000,2.6300000000,2.6860000000,2.9630000000,2.5590000000,14.1380000000,734.1990000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2266.6250000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1031.8610000000,1013.7460000000,0.0010000000,1234.7630000000,98545454,90157770,49956,49956,96945321,88556613,96945321,86459436,0,0,1600133,1601157,0.7624488386,0.7624488386
158.0410000000,177.8230000000,107.9850000000,3.1400000000,2.5520000000,1.1190000000,2.7640000000,2.3230000000,1.1510000000,3.1340000000,2.6170000000,2.7170000000,2.8270000000,2.5600000000,14.0580000000,680.8060000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2282.6170000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1109.4240000000,1096.1150000000,0.0020000000,1173.1920000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8471238936,0.8471238936
158.1790000000,178.7990000000,107.1840000000,3.2680000000,2.5700000000,1.1520000000,2.8460000000,2.2570000000,1.1140000000,3.1460000000,2.7030000000,2.8490000000,2.9520000000,2.5490000000,14.3250000000,690.5310000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2529.5810000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1345.6600000000,1331.7360000000,0.0050000000,1183.9180000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9928518396,0.9928518396
156.9930000000,179.7300000000,108.4120000000,3.1850000000,2.4800000000,1.1790000000,2.7560000000,2.2350000000,1.1500000000,3.1980000000,2.6160000000,2.7320000000,2.9570000000,2.5780000000,14.0380000000,680.7400000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2236.7880000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1062.1290000000,1049.0210000000,0.0040000000,1174.6580000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8321928657,0.8321928657
159.3050000000,179.5380000000,108.9160000000,3.1990000000,2.5300000000,1.1380000000,2.7710000000,2.3240000000,1.1660000000,3.1390000000,2.7210000000,2.7610000000,2.9940000000,2.5850000000,14.2680000000,691.1740000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2492.9810000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1304.9640000000,1291.5620000000,0.0030000000,1188.0140000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7273990387,0.7273990387
157.8440000000,177.8250000000,106.9470000000,3.2420000000,2.5450000000,1.1480000000,2.8980000000,2.2760000000,1.1560000000,3.0830000000,2.6730000000,2.7590000000,2.8830000000,2.6490000000,14.3250000000,687.1030000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2351.5680000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1172.5610000000,1156.7120000000,0.0050000000,1179.0060000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.7580087665,0.7580087665
158.5760000000,177.4470000000,107.7770000000,3.2850000000,2.5390000000,1.1210000000,2.8820000000,2.2920000000,1.1500000000,3.1090000000,2.6320000000,2.8140000000,2.9070000000,2.6380000000,14.2020000000,685.0040000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2439.1720000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1261.2090000000,1247.0600000000,0.0020000000,1177.9610000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8803898286,0.8803898286
160.2440000000,181.0500000000,109.9600000000,3.1800000000,2.5950000000,1.1690000000,2.7420000000,2.3270000000,1.0950000000,3.2340000000,2.5590000000,2.7370000000,3.0010000000,2.5460000000,14.1490000000,693.1980000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2239.9480000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1046.4200000000,1031.3200000000,0.0050000000,1193.5270000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9715671525,0.9715671525
158.4690000000,180.1370000000,109.0240000000,3.1570000000,2.6120000000,1.2080000000,2.7880000000,2.3170000000,1.1120000000,3.1680000000,2.5420000000,2.7640000000,2.8720000000,2.5020000000,14.0460000000,689.8110000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2437.1260000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1251.1260000000,1235.4510000000,0.0050000000,1185.9970000000,98545454,96449301,49956,49956,96945321,94848144,96945321,92750967,0,0,1600133,1601157,0.7712137322,0.7712137322
161.0950000000,180.0460000000,109.9850000000,3.1040000000,2.5570000000,1.1770000000,2.7150000000,2.3300000000,1.1380000000,3.1970000000,2.6590000000,2.7200000000,3.0310000000,2.5290000000,14.1360000000,685.7990000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2256.2670000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1070.5420000000,1057.4630000000,0.0020000000,1185.7240000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0023840770,1.0023840770
162.2000000000,180.3690000000,109.2910000000,3.1280000000,2.5420000000,1.1870000000,2.7370000000,2.3740000000,1.2040000000,3.2360000000,2.5810000000,2.7280000000,2.9670000000,2.4820000000,14.3150000000,696.8630000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2463.1230000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1265.3260000000,1249.1780000000,0.0050000000,1197.7960000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9066156855,0.9066156855
158.9190000000,178.8780000000,108.2030000000,3.2030000000,2.5490000000,1.1210000000,2.7580000000,2.3900000000,1.1600000000,3.5010000000,2.6250000000,2.8220000000,2.8930000000,2.5730000000,14.1250000000,696.4000000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2310.3870000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1118.6210000000,1105.4860000000,0.0040000000,1191.7630000000,98545445,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600124,1601157,0.8268567693,0.8268567693
163.9480000000,186.1380000000,114.2470000000,3.1710000000,2.5590000000,1.2420000000,2.8230000000,2.3570000000,1.1630000000,3.2570000000,2.4690000000,2.8400000000,2.9300000000,2.5020000000,14.2300000000,727.2020000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2503.6540000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1262.9550000000,1249.8760000000,0.0030000000,1240.6980000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0211222867,1.0211222867
158.3800000000,181.3370000000,108.6710000000,3.1060000000,2.5140000000,1.1370000000,2.7540000000,2.4060000000,1.0970000000,3.2820000000,2.5640000000,2.7420000000,2.8810000000,2.5910000000,14.3590000000,695.4730000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2255.2650000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1062.3620000000,1046.8550000000,0.0010000000,1192.9010000000,98545454,92254947,49956,49956,96945321,90653790,96945321,88556613,0,0,1600133,1601157,0.8696499219,0.8696499219
164.6870000000,188.2240000000,115.6550000000,3.1350000000,2.5620000000,1.1790000000,2.8610000000,2.3140000000,1.1720000000,3.2540000000,2.5250000000,2.9090000000,2.8580000000,2.5330000000,14.4020000000,743.1070000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2478.1840000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1217.2250000000,1203.3540000000,0.0020000000,1260.9570000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,1.1397051324,1.1397051324
158.4510000000,177.9490000000,108.4430000000,3.0820000000,2.5590000000,1.1410000000,2.7880000000,2.4590000000,1.1570000000,3.1650000000,2.6410000000,2.7860000000,2.9900000000,2.4770000000,14.2280000000,692.5360000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2239.0530000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1052.7360000000,1039.1640000000,0.0040000000,1186.3170000000,98545454,90157770,49956,49956,96945321,88556613,96945321,88556613,0,0,1600133,1601157,0.9716746744,0.9716746744
164.2140000000,186.9380000000,115.7000000000,3.2510000000,2.5630000000,1.2290000000,2.7940000000,2.2820000000,1.1330000000,3.1410000000,2.5800000000,3.0180000000,2.9400000000,2.5400000000,14.4850000000,742.3090000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2373.1500000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1114.2100000000,1096.4680000000,0.0020000000,1258.9380000000,98545454,81769062,49956,49956,96945321,80167905,96945321,78070728,0,0,1600133,1601157,0.9540409985,0.9540409985
160.7070000000,183.1660000000,112.2340000000,3.1690000000,2.5350000000,1.2200000000,2.7070000000,2.3480000000,1.1040000000,3.2520000000,2.6880000000,2.7710000000,2.9780000000,2.4580000000,14.3320000000,726.1130000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2317.1680000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1085.7470000000,1069.0410000000,0.0050000000,1231.4190000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7265316618,0.7265316618
164.1360000000,186.2030000000,114.1120000000,3.1800000000,2.6370000000,1.1950000000,2.8490000000,2.3070000000,1.1340000000,3.1160000000,2.5580000000,2.8860000000,2.8920000000,2.4680000000,14.4440000000,732.2850000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2503.1790000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1257.0820000000,1243.2720000000,0.0040000000,1246.0940000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7576339600,0.7576339600
158.8130000000,179.8290000000,108.3160000000,3.2270000000,2.4770000000,1.1830000000,2.7480000000,2.3920000000,1.1550000000,3.2620000000,2.5950000000,2.7000000000,2.9660000000,2.5390000000,14.1440000000,701.7450000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2260.0080000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1062.3430000000,1048.6960000000,0.0020000000,1197.6640000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8981430360,0.8981430360
166.2630000000,186.9690000000,115.1750000000,3.2500000000,2.4660000000,1.1700000000,2.7830000000,2.3060000000,1.2270000000,3.2710000000,2.5470000000,2.8550000000,3.0100000000,2.5070000000,14.5020000000,746.9780000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2480.2160000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1215.1940000000,1202.2670000000,0.0040000000,1265.0210000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9791841947,0.9791841947
160.9170000000,180.2750000000,109.5250000000,3.2380000000,2.5110000000,1.1830000000,2.7550000000,2.2890000000,1.2280000000,3.2270000000,2.6220000000,2.7480000000,2.9420000000,2.5680000000,14.0130000000,691.8910000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2195.1780000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1003.5880000000,987.8070000000,0.0020000000,1191.5870000000,98545454,92254947,49956,49956,96945321,90653790,96945321,88556613,0,0,1600133,1601157,1.0380177648,1.0380177648
164.4290000000,187.3100000000,113.7520000000,3.1590000000,2.5070000000,1.2340000000,2.7870000000,2.3980000000,1.1600000000,3.3130000000,2.5360000000,2.8040000000,2.9920000000,2.5720000000,14.3910000000,742.2290000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2411.3720000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1154.2870000000,1141.3520000000,0.0020000000,1257.0830000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,1.0322051303,1.0322051303
158.5990000000,179.4150000000,109.8570000000,3.1330000000,2.5110000000,1.2120000000,2.7790000000,2.2670000000,1.1100000000,3.1880000000,2.5370000000,2.7290000000,2.9830000000,2.4810000000,14.1880000000,684.6840000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2282.9910000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1101.6700000000,1087.6190000000,0.0050000000,1181.3190000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,1.0088014060,1.0088014060
160.6650000000,182.4740000000,111.5650000000,3.1410000000,2.5260000000,1.2400000000,2.7860000000,2.3560000000,1.1460000000,3.2330000000,2.6230000000,2.8030000000,2.9950000000,2.5040000000,14.2720000000,734.1300000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2328.1150000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1090.0930000000,1076.0580000000,0.0030000000,1238.0210000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9495337532,0.9495337532
157.6800000000,177.2350000000,106.3990000000,3.0820000000,2.5340000000,1.1150000000,2.7800000000,2.2930000000,1.1890000000,3.2440000000,2.6040000000,2.7830000000,2.9630000000,2.5160000000,14.3150000000,690.9650000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2154.6330000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,973.2370000000,957.6590000000,0.0020000000,1181.3950000000,98545454,90157770,49956,49956,96945321,88556613,96945321,86459436,0,0,1600133,1601157,0.9055279680,0.9055279680
160.6190000000,182.4810000000,111.9220000000,3.2210000000,2.4780000000,1.1530000000,2.8180000000,2.3130000000,1.1350000000,3.2750000000,2.5210000000,2.9300000000,2.9750000000,2.4870000000,14.1970000000,713.7300000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2286.0140000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1068.2050000000,1053.1840000000,0.0060000000,1217.8080000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9431211553,0.9431211553
158.0170000000,180.6500000000,107.4530000000,3.0760000000,2.5370000000,1.1770000000,2.7710000000,2.3010000000,1.1840000000,3.3000000000,2.6550000000,2.7820000000,2.9440000000,2.5590000000,14.2320000000,682.5540000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2226.1160000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1048.3270000000,1034.6200000000,0.0050000000,1177.7880000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.7833989341,0.7833989341
159.9850000000,178.8550000000,108.5290000000,3.0770000000,2.5100000000,1.1200000000,2.6850000000,2.4160000000,1.1700000000,3.2990000000,2.5970000000,2.7840000000,3.0270000000,2.5210000000,14.2340000000,696.8290000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2234.9010000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1041.6760000000,1028.3260000000,0.0030000000,1193.2230000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9832451624,0.9832451624
158.1960000000,177.0100000000,107.1760000000,3.1210000000,2.5000000000,1.1420000000,2.8080000000,2.3020000000,1.1680000000,3.2260000000,2.5490000000,2.8810000000,2.9780000000,2.5710000000,14.1580000000,688.3540000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2277.6800000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1097.8490000000,1084.1630000000,0.0040000000,1179.8300000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0193260623,1.0193260623
159.6480000000,179.7430000000,109.1650000000,3.1800000000,2.5940000000,1.1320000000,2.7980000000,2.3290000000,1.1530000000,3.2030000000,2.6480000000,2.7920000000,2.9320000000,2.5600000000,14.1760000000,691.5950000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2282.5160000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1093.1950000000,1080.5100000000,0.0010000000,1189.3200000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0282447973,1.0282447973
165.0740000000,183.1960000000,110.1580000000,3.1600000000,2.6690000000,1.2280000000,2.9020000000,2.4490000000,1.0870000000,3.2840000000,2.5320000000,2.8110000000,2.8950000000,2.5850000000,14.6460000000,713.2490000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2324.1690000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1102.4470000000,1088.7390000000,0.0010000000,1221.7200000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8974675569,0.8974675569
159.2660000000,178.6420000000,107.9680000000,3.2600000000,2.5440000000,1.2050000000,2.8960000000,2.3090000000,1.1370000000,3.0830000000,2.5710000000,2.7800000000,2.9120000000,2.5820000000,14.2020000000,681.4480000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2246.1150000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1069.5850000000,1056.1750000000,0.0040000000,1176.5280000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.7033777467,0.7033777467
157.4790000000,177.5590000000,108.0400000000,3.1410000000,2.5170000000,1.1700000000,2.7680000000,2.3880000000,1.1230000000,3.2330000000,2.6050000000,2.7290000000,2.9320000000,2.5770000000,14.2130000000,689.3910000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2244.9690000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1063.5750000000,1049.5040000000,0.0010000000,1181.3940000000,98545454,92254947,49956,49956,96945321,90653790,96945321,90653790,0,0,1600133,1601157,1.0713960088,1.0713960088
159.2780000000,176.5300000000,107.0770000000,3.2440000000,2.4950000000,1.1480000000,2.7600000000,2.2740000000,1.1170000000,3.1290000000,2.6570000000,2.6940000000,2.9970000000,2.6100000000,14.1490000000,694.3400000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2380.9240000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1194.6650000000,1181.3560000000,0.0040000000,1186.2580000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8840383046,0.8840383046
158.7460000000,179.2900000000,107.8290000000,3.1480000000,2.5170000000,1.1560000000,2.7620000000,2.3540000000,1.2150000000,3.2980000000,2.5630000000,2.7000000000,2.9540000000,2.4980000000,14.2200000000,682.3030000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2218.4310000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1041.3510000000,1026.1900000000,0.0020000000,1177.0790000000,98545454,98546478,49956,49956,96945321,96945321,96945321,94848144,0,0,1600133,1601157,0.8900316169,0.8900316169
157.5620000000,180.1670000000,108.0380000000,3.1430000000,2.5320000000,1.1640000000,2.8050000000,2.3170000000,1.1490000000,3.1920000000,2.5470000000,2.8010000000,2.8660000000,2.6360000000,14.1400000000,683.4860000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2258.7000000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1080.5840000000,1067.6620000000,0.0020000000,1178.1140000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8784199045,0.8784199045
157.6600000000,176.5320000000,106.7430000000,3.1980000000,2.4950000000,1.1220000000,2.7580000000,2.4200000000,1.2340000000,3.2180000000,2.5620000000,2.8050000000,3.4610000000,2.5830000000,14.0980000000,689.0820000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2369.7140000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1190.1720000000,1176.7350000000,0.0040000000,1179.5410000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8873368053,0.8873368053
158.8100000000,177.7600000000,106.8650000000,3.1470000000,2.5670000000,1.1800000000,2.8040000000,2.3290000000,1.1350000000,3.1870000000,2.6130000000,2.7820000000,2.9770000000,2.5810000000,14.1970000000,687.0790000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2354.9220000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1175.4180000000,1160.9430000000,0.0030000000,1179.5030000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9044944163,0.9044944163
157.7190000000,177.3110000000,107.9180000000,3.0510000000,2.5150000000,1.1580000000,2.7780000000,2.3590000000,1.1590000000,3.2100000000,2.5990000000,2.7530000000,2.9530000000,2.5280000000,14.1680000000,700.9550000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2324.5520000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1131.6660000000,1117.9050000000,0.0040000000,1192.8830000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7796679986,0.7796679986
